Polarization of Light 'Brewsters' Data File Thu, Oct 25, 2018 10:15 AM
Sensor Position (Degrees)	Light Intensity (Volts)
228.38333	0.00253
228.38333	0.00140
228.38333	0.00059
228.38333	0.00075
228.38333	0.00027
228.38333	-0.00070
228.38333	-0.00134
228.38333	-0.00231
228.38333	-0.00053
228.38333	-0.00247
228.38333	-0.00198
228.38333	-0.00070
228.38333	-0.00182
228.38333	-0.00134
228.38333	-0.00150
228.38333	-0.00086
228.38333	-0.00102
228.38333	0.00108
228.38333	0.00043
228.38333	0.00236
228.38333	0.00043
228.38333	0.00108
228.38333	-0.00086
228.38333	-0.00005
228.38333	-0.00005
228.38333	-0.00360
228.38333	-0.00086
228.38333	-0.00070
228.38333	-0.00231
228.38333	-0.00037
228.38333	-0.00182
228.38333	-0.00070
228.38333	-0.00295
228.38333	-0.00134
228.38333	0.00043
228.38333	0.00140
228.38333	0.00140
228.38333	0.00059
228.38333	0.00172
228.38333	0.00108
228.38333	0.00317
228.38333	0.00220
228.38333	-0.00102
228.38333	0.00124
228.38333	0.00043
228.38333	0.00075
228.38333	0.00301
228.38333	0.00011
228.38333	-0.00263
228.38333	-0.00134
228.38333	-0.00070
228.38333	0.00043
228.38333	-0.00231
228.38333	-0.00053
228.38333	-0.00215
228.38333	-0.00166
228.38333	-0.00102
228.38333	-0.00134
228.38333	-0.00053
228.38333	0.00059
228.38333	0.00092
228.38333	0.00140
228.38333	0.00204
228.38333	0.00027
228.38333	-0.00021
228.38333	0.00253
228.38333	0.00220
228.38333	0.00236
228.38333	0.00059
228.38333	0.00236
228.38333	0.00092
228.38333	0.00156
228.38333	0.00317
228.38333	0.00156
228.38333	0.00253
228.38333	0.00092
228.38333	0.00027
228.38333	0.00140
228.38333	-0.00102
228.38333	-0.00118
228.38333	-0.00021
228.38333	-0.00247
228.38333	-0.00134
228.38333	-0.00343
228.38333	-0.00021
228.38333	-0.00102
228.38333	-0.00086
228.38333	-0.00279
228.38333	-0.00198
228.38333	-0.00086
228.38333	-0.00037
228.38333	-0.00263
228.38333	-0.00263
228.38333	0.00027
228.38333	-0.00118
228.38333	-0.00263
228.38333	-0.00118
228.38333	-0.00166
228.38333	-0.00182
228.38333	0.00108
228.38333	-0.00311
228.38333	-0.00150
228.38333	-0.00166
228.38333	-0.00070
228.38333	-0.00102
228.38333	-0.00021
228.38333	-0.00311
228.38333	-0.00150
228.38333	-0.00150
228.38333	-0.00166
228.38333	-0.00102
228.38333	-0.00150
228.38333	-0.00150
228.38333	-0.00182
228.38333	-0.00166
228.38333	-0.00134
228.38333	-0.00215
228.38333	-0.00070
228.38333	-0.00134
228.40000	-0.00311
228.41667	-0.00102
228.46667	-0.00134
228.80000	-0.00134
229.46667	-0.00231
230.16667	-0.00102
230.70000	-0.00118
231.21667	-0.00182
231.81667	-0.00102
232.53333	-0.00311
233.26667	-0.00343
233.95000	-0.00086
234.95000	-0.00215
236.16667	-0.00182
237.01667	-0.00215
237.13333	-0.00263
237.13333	-0.00166
237.11667	-0.00166
237.11667	0.00011
237.11667	-0.00134
237.11667	-0.00247
237.11667	-0.00198
237.11667	-0.00295
237.11667	-0.00102
237.11667	-0.00198
237.11667	-0.00037
237.11667	-0.00086
237.11667	-0.00295
237.11667	-0.00150
237.11667	-0.00102
237.11667	0.00027
237.11667	-0.00263
237.11667	-0.00231
237.11667	0.00011
237.11667	-0.00166
237.11667	-0.00053
237.11667	-0.00263
237.11667	-0.00182
237.11667	-0.00231
237.11667	-0.00198
237.11667	-0.00150
237.11667	-0.00053
237.11667	-0.00231
237.11667	-0.00198
237.11667	-0.00086
237.11667	-0.00166
237.11667	-0.00166
237.11667	-0.00150
237.11667	-0.00231
237.11667	-0.00150
237.11667	-0.00166
237.11667	-0.00021
237.11667	-0.00134
237.11667	-0.00070
237.11667	-0.00247
237.11667	-0.00134
237.11667	-0.00102
237.11667	-0.00005
237.11667	-0.00182
237.11667	-0.00086
237.11667	-0.00295
237.11667	-0.00053
237.11667	-0.00118
237.11667	-0.00150
237.11667	-0.00279
237.11667	-0.00118
237.11667	-0.00021
237.11667	-0.00070
237.11667	-0.00053
237.11667	-0.00118
237.11667	-0.00053
237.11667	-0.00247
237.11667	-0.00102
237.11667	-0.00198
237.11667	-0.00070
237.11667	-0.00263
237.11667	-0.00005
237.11667	-0.00070
237.11667	-0.00247
237.11667	-0.00070
237.11667	-0.00070
237.11667	-0.00070
237.11667	-0.00198
237.11667	-0.00150
237.11667	-0.00005
237.11667	-0.00327
237.11667	-0.00037
237.11667	-0.00053
237.11667	-0.00376
237.11667	-0.00134
237.11667	-0.00118
237.11667	-0.00198
237.11667	-0.00053
237.11667	0.00204
237.11667	0.00172
237.11667	-0.00311
237.11667	-0.00037
237.11667	-0.00118
237.11667	-0.00166
237.11667	-0.00263
237.11667	-0.00086
237.11667	-0.00311
237.11667	-0.00086
237.11667	-0.00150
237.11667	-0.00150
237.11667	-0.00070
237.11667	-0.00166
237.11667	-0.00182
237.11667	-0.00053
237.11667	-0.00295
237.11667	0.00027
237.11667	-0.00150
237.11667	-0.00070
237.11667	-0.00247
237.11667	-0.00215
237.10000	-0.00053
237.10000	-0.00118
237.10000	-0.00134
237.10000	-0.00166
237.10000	0.00043
237.10000	0.00011
237.10000	-0.00360
237.10000	0.00156
237.10000	-0.00215
237.10000	-0.00037
237.10000	0.00172
237.10000	-0.00005
237.10000	-0.00118
237.10000	-0.00070
237.10000	0.00124
237.10000	-0.00118
237.10000	0.00027
237.10000	0.00027
237.10000	0.00011
237.11667	-0.00086
237.11667	0.00027
237.11667	0.00108
237.11667	-0.00037
237.11667	-0.00037
237.11667	-0.00021
237.11667	0.00156
237.11667	0.00011
237.11667	-0.00198
237.11667	-0.00166
237.11667	-0.00134
237.11667	-0.00343
237.11667	-0.00215
237.11667	-0.00295
237.11667	-0.00086
237.11667	-0.00053
237.11667	-0.00037
237.11667	-0.00247
237.11667	0.00043
237.11667	-0.00247
237.11667	-0.00215
237.11667	-0.00070
237.11667	-0.00182
237.11667	-0.00118
237.11667	-0.00295
237.11667	-0.00070
237.11667	-0.00263
237.11667	-0.00182
237.11667	-0.00311
237.11667	-0.00021
237.11667	-0.00231
237.11667	-0.00279
237.11667	-0.00182
237.11667	-0.00231
237.11667	-0.00360
237.11667	-0.00086
237.11667	-0.00198
237.11667	-0.00118
237.11667	-0.00037
237.11667	-0.00037
237.11667	0.00188
237.11667	0.00124
237.11667	0.00011
237.11667	-0.00021
237.11667	0.00188
237.11667	0.00059
237.11667	0.00140
237.11667	0.00059
237.11667	-0.00005
237.11667	0.00027
237.11667	0.00059
237.11667	0.00124
237.11667	-0.00053
237.11667	-0.00037
237.11667	0.00108
237.11667	-0.00102
237.10000	0.00011
237.10000	-0.00134
237.10000	-0.00070
237.10000	-0.00327
237.10000	-0.00215
237.10000	-0.00021
237.10000	-0.00231
237.10000	-0.00118
237.10000	-0.00198
237.10000	0.00059
237.11667	0.00027
237.11667	-0.00070
237.11667	-0.00053
237.11667	0.00140
237.11667	0.00108
237.11667	0.00092
237.11667	-0.00263
237.11667	-0.00118
237.11667	-0.00053
237.11667	-0.00070
237.11667	-0.00150
237.11667	-0.00247
237.11667	-0.00263
237.11667	-0.00231
237.11667	-0.00021
237.11667	-0.00086
237.11667	-0.00102
237.11667	-0.00134
237.11667	-0.00150
237.11667	-0.00247
237.11667	-0.00053
237.11667	-0.00166
237.11667	-0.00360
237.11667	-0.00037
237.11667	-0.00182
237.11667	-0.00215
237.11667	-0.00150
237.11667	-0.00295
237.11667	-0.00134
237.11667	-0.00150
237.11667	-0.00053
237.11667	-0.00295
237.11667	-0.00134
237.11667	-0.00037
237.11667	-0.00327
237.11667	-0.00182
237.11667	-0.00150
237.11667	-0.00247
237.10000	-0.00166
237.10000	0.00027
237.11667	-0.00118
237.11667	-0.00086
237.11667	-0.00360
237.15000	-0.00198
237.21667	-0.00086
237.80000	-0.00053
238.41667	-0.00086
238.75000	-0.00263
239.10000	-0.00086
239.56667	0.00043
240.18333	-0.00295
240.90000	-0.00053
241.53333	-0.00247
242.06667	0.00027
242.50000	-0.00456
242.95000	-0.00215
243.53333	-0.00102
244.23333	-0.00053
244.81667	-0.00005
245.28333	-0.00231
245.61667	-0.00134
245.83333	-0.00295
246.01667	-0.00150
246.13333	-0.00166
246.18333	-0.00086
246.21667	-0.00343
246.30000	0.00220
246.51667	-0.00118
246.88333	-0.00102
247.33333	-0.00360
247.71667	-0.00118
247.81667	-0.00070
247.81667	-0.00037
247.81667	-0.00037
247.81667	-0.00247
247.81667	-0.00134
247.81667	-0.00070
247.81667	-0.00263
247.81667	-0.00118
247.81667	-0.00086
247.80000	-0.00295
247.80000	-0.00118
247.80000	-0.00311
247.80000	-0.00150
247.80000	-0.00037
247.80000	-0.00247
247.80000	-0.00134
247.80000	-0.00215
247.80000	-0.00037
247.80000	-0.00166
247.80000	-0.00021
247.80000	-0.00102
247.80000	-0.00198
247.80000	-0.00182
247.80000	-0.00215
247.80000	-0.00198
247.80000	-0.00021
247.80000	0.00075
247.80000	-0.00086
247.80000	-0.00247
247.80000	-0.00134
247.80000	-0.00198
247.80000	-0.00070
247.80000	-0.00166
247.80000	-0.00037
247.80000	-0.00166
247.80000	-0.00215
247.80000	-0.00021
247.80000	-0.00086
247.80000	-0.00134
247.80000	-0.00198
247.80000	-0.00134
247.80000	-0.00053
247.80000	-0.00086
247.80000	0.00011
247.80000	-0.00118
247.80000	-0.00118
247.80000	-0.00070
247.80000	-0.00150
247.80000	0.00027
247.80000	-0.00053
247.80000	-0.00182
247.80000	-0.00215
247.80000	-0.00182
247.80000	0.00172
247.80000	-0.00086
247.80000	-0.00182
247.80000	-0.00053
247.80000	-0.00150
247.80000	-0.00247
247.80000	-0.00134
247.80000	-0.00086
247.80000	0.00043
247.80000	0.00075
247.80000	-0.00053
247.80000	-0.00134
247.80000	-0.00166
247.80000	-0.00021
247.80000	-0.00231
247.80000	-0.00118
247.80000	-0.00279
247.80000	-0.00005
247.80000	-0.00118
247.80000	-0.00037
247.80000	-0.00247
247.80000	-0.00134
247.80000	-0.00166
247.80000	-0.00215
247.80000	-0.00134
247.80000	0.00204
247.80000	-0.00118
247.80000	-0.00150
247.80000	-0.00150
247.80000	-0.00182
247.80000	-0.00086
247.80000	0.00075
247.80000	-0.00102
247.80000	-0.00021
247.80000	0.00011
247.80000	0.00011
247.80000	-0.00070
247.80000	-0.00134
247.80000	0.00075
247.80000	-0.00070
247.80000	-0.00070
247.80000	-0.00005
247.80000	-0.00118
247.80000	0.00011
247.80000	-0.00376
247.80000	-0.00134
247.80000	-0.00037
247.80000	-0.00279
247.80000	-0.00053
247.80000	-0.00263
247.80000	-0.00053
247.80000	-0.00166
247.80000	-0.00150
247.80000	-0.00295
247.80000	-0.00086
247.80000	0.00059
247.80000	-0.00118
247.80000	-0.00053
247.80000	0.00027
247.80000	0.00027
247.80000	-0.00279
247.80000	-0.00037
247.80000	0.00108
247.80000	-0.00247
247.80000	-0.00021
247.80000	-0.00198
247.80000	-0.00134
247.80000	-0.00037
247.80000	-0.00327
247.80000	-0.00134
247.80000	-0.00086
247.80000	-0.00327
247.80000	-0.00102
247.80000	-0.00005
247.80000	-0.00037
247.80000	-0.00118
247.80000	-0.00070
247.80000	-0.00182
247.80000	-0.00070
247.80000	-0.00086
247.80000	-0.00134
247.80000	-0.00070
247.80000	-0.00247
247.80000	-0.00150
247.80000	0.00092
247.80000	-0.00037
247.80000	-0.00053
247.80000	-0.00086
247.80000	-0.00150
247.80000	-0.00134
247.80000	-0.00118
247.80000	-0.00070
247.80000	-0.00231
247.80000	-0.00037
247.80000	0.00027
247.80000	-0.00327
247.80000	-0.00053
247.80000	-0.00247
247.80000	-0.00118
247.80000	-0.00118
247.80000	-0.00150
247.80000	-0.00070
247.80000	-0.00134
247.80000	-0.00070
247.80000	-0.00005
247.80000	-0.00021
247.80000	0.00027
247.80000	-0.00134
247.80000	-0.00037
247.80000	-0.00134
247.80000	-0.00086
247.80000	-0.00037
247.80000	-0.00118
247.80000	-0.00311
247.80000	-0.00198
247.80000	-0.00166
247.80000	-0.00215
247.80000	-0.00086
247.80000	-0.00021
247.80000	-0.00166
247.80000	-0.00150
247.80000	-0.00053
247.80000	-0.00134
247.80000	-0.00231
247.80000	-0.00037
247.80000	-0.00134
247.80000	-0.00231
247.80000	-0.00053
247.80000	-0.00198
247.80000	-0.00198
247.80000	-0.00005
247.80000	-0.00102
247.80000	-0.00134
247.80000	-0.00134
247.80000	-0.00231
247.80000	-0.00279
247.80000	-0.00005
247.80000	-0.00182
247.80000	-0.00086
247.80000	-0.00037
247.80000	-0.00166
247.80000	-0.00231
247.80000	-0.00182
247.80000	0.00011
247.80000	-0.00166
247.80000	-0.00231
247.80000	-0.00070
247.80000	-0.00037
247.80000	-0.00134
247.80000	-0.00198
247.80000	-0.00005
247.80000	-0.00182
247.80000	-0.00070
247.80000	-0.00102
247.80000	-0.00343
247.80000	0.00011
247.80000	-0.00215
247.80000	-0.00102
247.80000	0.00011
247.80000	-0.00198
247.80000	-0.00231
247.80000	-0.00053
247.80000	-0.00118
247.80000	-0.00070
247.80000	0.00027
247.80000	-0.00231
247.80000	-0.00215
247.80000	-0.00021
247.80000	-0.00215
247.80000	-0.00166
247.80000	-0.00037
247.80000	-0.00424
247.80000	-0.00150
247.80000	-0.00037
247.80000	-0.00070
247.80000	-0.00166
247.80000	-0.00327
247.80000	-0.00070
247.80000	-0.00134
247.80000	-0.00360
247.80000	-0.00150
247.80000	0.00011
247.80000	-0.00134
247.80000	-0.00198
247.80000	-0.00021
247.80000	-0.00070
247.80000	-0.00166
247.80000	-0.00182
247.80000	-0.00021
247.80000	0.00011
247.81667	-0.00182
247.81667	-0.00134
247.83333	-0.00102
247.85000	0.00011
248.03333	-0.00198
248.81667	-0.00150
249.60000	-0.00166
249.70000	-0.00037
249.71667	-0.00215
249.86667	-0.00166
250.33333	-0.00231
251.08333	-0.00118
251.93333	0.00172
252.60000	-0.00021
252.95000	-0.00134
253.08333	-0.00263
253.26667	-0.00118
253.53333	-0.00215
253.66667	-0.00102
253.86667	-0.00311
254.40000	-0.00053
254.88333	-0.00053
255.23333	-0.00198
255.60000	-0.00118
255.98333	-0.00166
256.48333	-0.00327
257.03333	-0.00102
257.50000	-0.00215
257.95000	-0.00037
258.46667	-0.00021
259.08333	-0.00182
259.78333	-0.00311
260.08333	-0.00086
260.10000	-0.00247
260.10000	-0.00037
260.10000	-0.00070
260.10000	-0.00118
260.10000	-0.00118
260.10000	-0.00005
260.10000	-0.00070
260.10000	0.00011
260.08333	-0.00102
260.08333	-0.00360
260.08333	-0.00150
260.08333	-0.00037
260.08333	-0.00215
260.08333	-0.00182
260.08333	-0.00102
260.08333	-0.00150
260.08333	-0.00215
260.08333	-0.00166
260.08333	-0.00198
260.08333	-0.00070
260.08333	-0.00408
260.08333	-0.00086
260.08333	-0.00086
260.08333	-0.00150
260.08333	-0.00198
260.08333	-0.00247
260.08333	-0.00021
260.08333	-0.00263
260.08333	-0.00086
260.08333	-0.00037
260.08333	-0.00182
260.08333	-0.00134
260.08333	-0.00005
260.08333	-0.00021
260.08333	-0.00021
260.08333	-0.00102
260.08333	-0.00215
260.08333	-0.00198
260.08333	-0.00150
260.08333	-0.00150
260.08333	-0.00150
260.08333	-0.00376
260.08333	-0.00150
260.08333	-0.00021
260.08333	-0.00086
260.08333	-0.00327
260.08333	-0.00150
260.08333	-0.00021
260.08333	-0.00021
260.08333	-0.00247
260.08333	-0.00327
260.08333	-0.00037
260.08333	-0.00118
260.08333	-0.00037
260.08333	-0.00343
260.08333	-0.00343
260.08333	-0.00021
260.08333	-0.00231
260.08333	-0.00118
260.08333	-0.00134
260.08333	-0.00070
260.08333	-0.00150
260.08333	-0.00182
260.08333	-0.00198
260.08333	-0.00295
260.08333	-0.00166
260.08333	-0.00198
260.08333	-0.00134
260.08333	-0.00134
260.08333	-0.00118
260.08333	-0.00037
260.08333	-0.00182
260.08333	-0.00247
260.08333	0.00043
260.08333	-0.00263
260.08333	-0.00215
260.08333	-0.00166
260.08333	-0.00182
260.08333	-0.00086
260.08333	-0.00102
260.08333	-0.00247
260.08333	-0.00215
260.08333	-0.00150
260.08333	-0.00134
260.08333	-0.00263
260.08333	-0.00198
260.08333	-0.00134
260.08333	-0.00182
260.08333	-0.00070
260.08333	-0.00166
260.08333	-0.00102
260.08333	-0.00053
260.08333	-0.00263
260.06667	-0.00086
260.06667	-0.00070
260.06667	-0.00118
260.06667	0.00156
260.06667	-0.00134
260.06667	-0.00279
260.06667	-0.00343
260.06667	-0.00086
260.06667	-0.00198
260.06667	0.00011
260.06667	-0.00215
260.06667	-0.00182
260.06667	-0.00086
260.06667	-0.00037
260.06667	-0.00118
260.06667	-0.00037
260.06667	-0.00021
260.06667	-0.00198
260.06667	-0.00053
260.06667	-0.00118
260.06667	-0.00150
260.06667	-0.00134
260.06667	-0.00150
260.06667	-0.00166
260.06667	-0.00005
260.06667	-0.00198
260.06667	-0.00134
260.06667	-0.00053
260.06667	-0.00295
260.06667	-0.00134
260.06667	-0.00021
260.06667	-0.00134
260.06667	-0.00247
260.06667	-0.00053
260.06667	-0.00070
260.06667	-0.00182
260.06667	-0.00166
260.06667	-0.00118
260.06667	-0.00134
260.06667	-0.00295
260.06667	-0.00053
260.06667	-0.00086
260.06667	-0.00070
260.06667	-0.00053
260.06667	-0.00150
260.06667	-0.00118
260.06667	-0.00037
260.06667	-0.00182
260.06667	-0.00215
260.06667	-0.00021
260.06667	-0.00231
260.06667	-0.00102
260.06667	0.00011
260.06667	-0.00053
260.06667	-0.00456
260.06667	0.00092
260.06667	-0.00102
260.06667	-0.00198
260.06667	-0.00086
260.06667	-0.00182
260.06667	-0.00231
260.06667	-0.00182
260.06667	-0.00166
260.06667	-0.00263
260.06667	-0.00150
260.06667	-0.00118
260.06667	-0.00070
260.06667	-0.00215
260.06667	-0.00166
260.06667	-0.00037
260.06667	-0.00134
260.06667	-0.00311
260.06667	-0.00102
260.06667	-0.00166
260.06667	-0.00215
260.06667	-0.00102
260.06667	-0.00198
260.06667	-0.00182
260.06667	-0.00053
260.06667	-0.00279
260.06667	-0.00053
260.06667	-0.00182
260.06667	-0.00070
260.06667	-0.00215
260.06667	-0.00182
260.06667	-0.00086
260.06667	-0.00150
260.06667	-0.00166
260.06667	-0.00263
260.06667	-0.00150
260.06667	0.00027
260.06667	-0.00134
260.06667	-0.00247
260.06667	-0.00182
260.06667	-0.00134
260.06667	0.00011
260.06667	-0.00198
260.06667	-0.00295
260.06667	-0.00166
260.06667	-0.00150
260.06667	0.00027
260.06667	-0.00070
260.06667	-0.00279
260.06667	-0.00150
260.06667	-0.00086
260.06667	-0.00215
260.06667	-0.00070
260.06667	-0.00134
260.06667	-0.00118
260.06667	-0.00295
260.06667	-0.00215
260.06667	-0.00182
260.06667	-0.00102
260.06667	-0.00053
260.06667	-0.00053
260.06667	-0.00134
260.06667	-0.00343
260.06667	-0.00295
260.06667	-0.00166
260.06667	-0.00295
260.06667	-0.00070
260.06667	-0.00166
260.06667	-0.00150
260.06667	-0.00102
260.06667	-0.00086
260.06667	-0.00134
260.06667	-0.00070
260.06667	-0.00231
260.06667	-0.00134
260.06667	-0.00150
260.06667	-0.00053
260.06667	-0.00182
260.06667	-0.00343
260.06667	-0.00134
260.06667	-0.00118
260.06667	-0.00182
260.06667	0.00011
260.06667	0.00011
260.06667	0.00011
260.06667	-0.00182
260.06667	-0.00231
260.06667	-0.00134
260.06667	-0.00021
260.06667	-0.00198
260.06667	-0.00295
260.06667	-0.00247
260.06667	-0.00053
260.06667	-0.00021
260.06667	-0.00086
260.06667	-0.00247
260.06667	-0.00279
260.06667	-0.00279
260.06667	-0.00150
260.06667	-0.00102
260.06667	-0.00070
260.06667	-0.00021
260.06667	-0.00086
260.06667	-0.00150
260.06667	-0.00231
260.06667	-0.00086
260.06667	-0.00215
260.06667	-0.00198
260.06667	-0.00053
260.06667	-0.00005
260.06667	-0.00053
260.06667	-0.00279
260.06667	-0.00166
260.06667	-0.00102
260.06667	-0.00150
260.06667	-0.00086
260.06667	-0.00037
260.06667	0.00011
260.06667	-0.00102
260.06667	-0.00215
260.06667	-0.00247
260.06667	-0.00295
260.06667	-0.00231
260.06667	-0.00118
260.06667	-0.00021
260.06667	-0.00037
260.06667	-0.00215
260.06667	-0.00005
260.06667	-0.00182
260.06667	-0.00215
260.06667	-0.00037
260.06667	-0.00182
260.06667	-0.00263
260.06667	-0.00392
260.06667	-0.00150
260.06667	-0.00150
260.06667	0.00011
260.06667	-0.00263
260.06667	-0.00150
260.06667	-0.00215
260.06667	-0.00231
260.06667	-0.00102
260.06667	-0.00231
260.06667	-0.00070
260.06667	-0.00086
260.06667	-0.00021
260.06667	-0.00166
260.06667	-0.00086
260.06667	-0.00327
260.06667	-0.00118
260.06667	-0.00053
260.06667	-0.00247
260.06667	-0.00134
260.06667	-0.00005
260.06667	-0.00150
260.06667	-0.00021
260.06667	-0.00182
260.06667	-0.00231
260.06667	-0.00053
260.06667	-0.00166
260.06667	0.00188
260.06667	-0.00102
260.06667	-0.00247
260.06667	-0.00086
260.06667	-0.00150
260.06667	-0.00182
260.06667	-0.00231
260.06667	-0.00102
260.06667	-0.00231
260.06667	-0.00086
260.06667	-0.00279
260.06667	-0.00070
260.06667	-0.00086
260.06667	-0.00102
260.06667	-0.00150
260.06667	0.00027
260.06667	-0.00134
260.06667	-0.00021
260.06667	-0.00118
260.06667	-0.00295
260.06667	-0.00182
260.06667	-0.00247
260.06667	0.00011
260.06667	-0.00102
260.06667	-0.00037
260.06667	-0.00150
260.06667	-0.00247
260.06667	-0.00037
260.06667	-0.00070
260.06667	-0.00182
260.06667	-0.00360
260.06667	-0.00070
260.06667	-0.00150
260.06667	-0.00021
260.06667	-0.00215
260.06667	-0.00134
260.06667	-0.00263
260.06667	-0.00360
260.06667	-0.00053
260.06667	-0.00231
260.06667	-0.00166
260.06667	-0.00037
260.06667	-0.00247
260.06667	-0.00215
260.06667	-0.00102
260.06667	-0.00102
260.06667	-0.00086
260.06667	0.00027
260.06667	0.00011
260.06667	-0.00086
260.06667	-0.00360
260.06667	-0.00118
260.06667	-0.00150
260.06667	-0.00134
260.06667	-0.00070
260.06667	-0.00166
260.06667	-0.00231
260.06667	-0.00102
260.06667	-0.00134
260.06667	-0.00327
260.06667	-0.00037
260.06667	-0.00150
260.06667	-0.00005
260.06667	-0.00070
260.06667	-0.00166
260.06667	-0.00440
260.06667	-0.00150
260.06667	-0.00102
260.06667	-0.00166
260.06667	-0.00231
260.06667	-0.00166
260.06667	-0.00166
260.06667	-0.00263
260.06667	-0.00053
260.06667	-0.00102
260.06667	-0.00231
260.06667	-0.00215
260.06667	-0.00279
260.06667	-0.00134
260.06667	-0.00118
260.06667	-0.00215
260.06667	-0.00263
260.06667	0.00011
260.06667	-0.00295
260.06667	-0.00327
260.06667	-0.00118
260.06667	-0.00053
260.06667	-0.00102
260.06667	-0.00166
260.06667	-0.00053
260.06667	-0.00134
260.06667	-0.00150
260.06667	-0.00118
260.06667	-0.00247
260.06667	-0.00231
260.06667	-0.00182
260.06667	0.00027
260.06667	-0.00182
260.06667	-0.00182
260.06667	-0.00166
260.06667	-0.00343
260.06667	-0.00021
260.06667	-0.00070
260.06667	-0.00215
260.06667	-0.00070
260.06667	-0.00166
260.06667	-0.00070
260.06667	-0.00392
260.06667	-0.00198
260.06667	-0.00198
260.06667	-0.00182
260.06667	-0.00053
260.06667	-0.00166
260.06667	0.00156
260.06667	-0.00166
260.06667	-0.00215
260.06667	-0.00070
260.06667	-0.00134
260.06667	-0.00102
260.06667	-0.00198
260.06667	-0.00005
260.06667	-0.00198
260.06667	-0.00134
260.06667	-0.00166
260.06667	-0.00118
260.06667	-0.00134
260.06667	-0.00327
260.06667	-0.00198
260.06667	-0.00086
260.06667	-0.00327
260.06667	-0.00182
260.06667	-0.00037
260.06667	-0.00102
260.06667	-0.00231
260.06667	-0.00021
260.06667	-0.00327
260.06667	-0.00182
260.06667	-0.00102
260.06667	-0.00166
260.06667	-0.00086
260.06667	-0.00086
260.06667	-0.00150
260.06667	-0.00311
260.06667	-0.00070
260.06667	-0.00182
260.06667	-0.00198
260.06667	-0.00134
260.06667	-0.00279
260.06667	-0.00070
260.06667	-0.00215
260.06667	-0.00231
260.06667	-0.00005
260.06667	-0.00247
260.06667	-0.00118
260.06667	-0.00070
260.06667	-0.00247
260.06667	-0.00021
260.06667	-0.00166
260.06667	-0.00360
260.06667	-0.00150
260.06667	-0.00327
260.06667	-0.00118
260.06667	-0.00086
260.06667	-0.00166
260.06667	-0.00070
260.06667	-0.00263
260.06667	-0.00198
260.06667	0.00043
260.06667	-0.00295
260.06667	-0.00247
260.06667	-0.00198
260.06667	-0.00150
260.06667	-0.00247
260.06667	-0.00005
260.06667	-0.00086
260.06667	-0.00118
260.06667	-0.00070
260.06667	-0.00037
260.06667	-0.00198
260.06667	-0.00231
260.06667	-0.00102
260.06667	-0.00376
260.06667	-0.00198
260.06667	-0.00118
260.06667	-0.00134
260.06667	-0.00311
260.06667	-0.00150
260.06667	-0.00182
260.06667	0.00043
260.06667	-0.00376
260.06667	-0.00182
260.06667	0.00075
260.06667	-0.00134
260.06667	-0.00166
260.06667	-0.00118
260.06667	-0.00134
260.06667	-0.00182
260.06667	-0.00247
260.06667	-0.00086
260.06667	-0.00086
260.06667	-0.00263
260.06667	-0.00086
260.06667	-0.00166
260.06667	-0.00070
260.06667	-0.00215
260.06667	-0.00102
260.06667	-0.00102
260.06667	-0.00134
260.06667	0.00027
260.06667	-0.00215
260.06667	-0.00134
260.08333	-0.00118
260.08333	-0.00118
260.11667	-0.00053
260.15000	-0.00231
260.75000	-0.00134
262.03333	-0.00118
263.00000	-0.00247
263.48333	-0.00150
263.80000	-0.00263
264.21667	-0.00215
264.78333	-0.00053
265.40000	-0.00247
265.95000	-0.00182
266.43333	-0.00005
266.90000	-0.00102
267.48333	-0.00053
268.06667	-0.00086
268.55000	-0.00150
268.80000	-0.00053
268.93333	-0.00037
269.08333	-0.00198
269.33333	-0.00102
269.58333	-0.00118
269.85000	-0.00102
269.95000	-0.00215
269.98333	-0.00408
270.06667	-0.00070
270.08333	-0.00150
270.08333	-0.00198
270.08333	-0.00053
270.06667	-0.00263
270.06667	-0.00118
270.06667	-0.00311
270.06667	-0.00134
270.06667	-0.00182
270.06667	-0.00150
270.06667	-0.00215
270.06667	-0.00150
270.06667	-0.00166
270.06667	-0.00086
270.06667	-0.00247
270.06667	-0.00327
270.06667	-0.00182
270.06667	-0.00166
270.06667	-0.00231
270.06667	-0.00070
270.06667	-0.00295
270.06667	-0.00198
270.06667	-0.00134
270.06667	-0.00279
270.06667	-0.00247
270.06667	-0.00021
270.06667	-0.00086
270.06667	-0.00392
270.06667	-0.00118
270.06667	-0.00182
270.06667	-0.00247
270.06667	-0.00215
270.06667	-0.00070
270.06667	-0.00166
270.06667	-0.00053
270.06667	-0.00134
270.06667	-0.00247
270.06667	-0.00134
270.06667	-0.00440
270.06667	-0.00021
270.06667	-0.00150
270.06667	-0.00231
270.06667	-0.00134
270.06667	-0.00053
270.06667	-0.00231
270.06667	-0.00279
270.06667	-0.00134
270.06667	-0.00053
270.06667	-0.00263
270.06667	-0.00198
270.06667	-0.00134
270.06667	-0.00037
270.06667	-0.00102
270.06667	-0.00134
270.06667	-0.00021
270.06667	-0.00134
270.06667	-0.00231
270.06667	-0.00263
270.06667	-0.00247
270.06667	-0.00037
270.06667	-0.00150
270.06667	-0.00360
270.06667	-0.00053
270.06667	-0.00231
270.06667	-0.00360
270.06667	-0.00021
270.06667	-0.00247
270.06667	-0.00247
270.06667	-0.00102
